slug,date,open,high,low,close,currency
EUR/BRL,22/09/2008,2.6459,2.6723,2.6087,2.6366,BRL
EUR/BRL,23/09/2008,2.6366,2.6787,2.6235,2.6714,BRL
EUR/BRL,24/09/2008,2.6714,2.7112,2.6581,2.6965,BRL
EUR/BRL,25/09/2008,2.6965,2.7346,2.6729,2.6819,BRL
EUR/BRL,26/09/2008,2.6819,2.7355,2.6514,2.7027,BRL
EUR/BRL,29/09/2008,2.6753,2.7892,2.6466,2.7457,BRL
EUR/BRL,30/09/2008,2.7457,2.8221,2.7009,2.7039,BRL
EUR/BRL,01/10/2008,2.7039,2.7218,2.6602,2.7136,BRL
EUR/BRL,02/10/2008,2.7136,2.7752,2.6537,2.7615,BRL
EUR/BRL,03/10/2008,2.7615,2.8049,2.7615,2.8049,BRL
EUR/BRL,06/10/2008,2.8049,2.9441,2.7699,2.9232,BRL
EUR/BRL,07/10/2008,2.9232,3.0811,2.9232,3.0408,BRL
EUR/BRL,08/10/2008,3.0408,3.3413,3.0408,3.2858,BRL
EUR/BRL,09/10/2008,3.2858,3.2858,2.9562,3.0002,BRL
EUR/BRL,10/10/2008,3.0002,3.1348,3.0002,3.0899,BRL
EUR/BRL,13/10/2008,3.1235,3.1564,2.9352,2.9352,BRL
EUR/BRL,14/10/2008,2.9352,2.9352,2.7941,2.8319,BRL
EUR/BRL,15/10/2008,2.8319,2.9701,2.8236,2.9372,BRL
EUR/BRL,16/10/2008,2.9372,3.0445,2.9275,2.9335,BRL
EUR/BRL,17/10/2008,2.9335,2.9335,2.844,2.8502,BRL
EUR/BRL,20/10/2008,2.8532,2.8654,2.7706,2.8009,BRL
EUR/BRL,21/10/2008,2.8009,2.9016,2.7878,2.9016,BRL
EUR/BRL,22/10/2008,2.9016,3.0616,2.8701,3.0438,BRL
EUR/BRL,23/10/2008,3.0438,3.2304,2.8857,2.9289,BRL
EUR/BRL,24/10/2008,2.9289,3.0219,2.8253,2.8848,BRL
EUR/BRL,27/10/2008,2.8883,2.894,2.7738,2.7971,BRL
EUR/BRL,28/10/2008,2.7971,2.8302,2.679,2.6981,BRL
EUR/BRL,29/10/2008,2.6981,2.7832,2.6981,2.7185,BRL
EUR/BRL,30/10/2008,2.7185,2.7888,2.7183,2.7254,BRL
EUR/BRL,31/10/2008,2.7254,2.7271,2.659,2.7271,BRL
EUR/BRL,03/11/2008,2.7865,2.8198,2.7494,2.7554,BRL
EUR/BRL,04/11/2008,2.7554,2.7707,2.7157,2.7274,BRL
EUR/BRL,05/11/2008,2.7274,2.7589,2.7076,2.7589,BRL
EUR/BRL,06/11/2008,2.7589,2.788,2.709,2.7867,BRL
EUR/BRL,07/11/2008,2.7867,2.8435,2.734,2.7474,BRL
EUR/BRL,10/11/2008,2.7657,2.7813,2.7172,2.7676,BRL
EUR/BRL,11/11/2008,2.7676,2.8206,2.7596,2.7894,BRL
EUR/BRL,12/11/2008,2.7894,2.8752,2.776,2.858,BRL
EUR/BRL,13/11/2008,2.858,2.9261,2.858,2.9207,BRL
EUR/BRL,14/11/2008,2.9207,2.9453,2.8638,2.8937,BRL
EUR/BRL,17/11/2008,2.7924,2.9426,2.7892,2.9269,BRL
EUR/BRL,18/11/2008,2.9269,2.9351,2.8631,2.9126,BRL
EUR/BRL,19/11/2008,2.9126,3.0247,2.9126,3.0053,BRL
EUR/BRL,20/11/2008,3.0053,3.0235,2.977,2.9982,BRL
EUR/BRL,21/11/2008,2.9982,3.0856,2.9941,3.0745,BRL
EUR/BRL,24/11/2008,3.0082,3.1353,2.988,2.9927,BRL
EUR/BRL,25/11/2008,2.9927,3.0302,2.9282,2.9952,BRL
EUR/BRL,26/11/2008,2.9952,3.0578,2.9445,2.9533,BRL
EUR/BRL,27/11/2008,2.9533,2.9533,2.8391,2.8897,BRL
EUR/BRL,28/11/2008,2.8897,2.9877,2.881,2.9265,BRL
EUR/BRL,01/12/2008,2.9164,3.0039,2.9057,2.9823,BRL
EUR/BRL,02/12/2008,2.9823,3.0711,2.9039,3.0236,BRL
EUR/BRL,03/12/2008,3.0236,3.0987,2.997,3.0323,BRL
EUR/BRL,04/12/2008,3.0323,3.2067,3.0323,3.1798,BRL
EUR/BRL,05/12/2008,3.1798,3.3025,3.1768,3.3098,BRL
EUR/BRL,08/12/2008,3.1207,3.1856,3.0832,3.1848,BRL
EUR/BRL,09/12/2008,3.1848,3.2566,3.1438,3.2117,BRL
EUR/BRL,10/12/2008,3.2117,3.2419,3.1334,3.1669,BRL
EUR/BRL,11/12/2008,3.1669,3.2127,3.036,3.0386,BRL
EUR/BRL,12/12/2008,3.0386,3.2041,3.0386,3.2009,BRL
EUR/BRL,15/12/2008,3.2333,3.256,3.1704,3.2186,BRL
EUR/BRL,16/12/2008,3.2186,3.2849,3.2186,3.265,BRL
EUR/BRL,17/12/2008,3.265,3.3982,3.2319,3.3982,BRL
EUR/BRL,18/12/2008,3.3982,3.4589,3.3559,3.3578,BRL
EUR/BRL,19/12/2008,3.3578,3.4565,3.2695,3.2879,BRL
EUR/BRL,22/12/2008,3.2812,3.3535,3.2795,3.3535,BRL
EUR/BRL,23/12/2008,3.3535,3.3535,3.299,3.3147,BRL
EUR/BRL,24/12/2008,3.3147,3.3147,3.3147,3.3147,BRL
EUR/BRL,25/12/2008,3.3147,3.3147,3.3147,3.3147,BRL
EUR/BRL,26/12/2008,3.3147,3.3147,3.3147,3.3147,BRL
EUR/BRL,29/12/2008,3.3656,3.4452,3.3506,3.4103,BRL
EUR/BRL,30/12/2008,3.4103,3.4103,3.257,3.2759,BRL
EUR/BRL,31/12/2008,3.2759,3.2759,3.2759,3.2759,BRL
EUR/BRL,01/01/2009,3.2759,3.2759,3.2759,3.2759,BRL
EUR/BRL,02/01/2009,3.2279,3.2475,3.2169,3.2325,BRL
EUR/BRL,05/01/2009,3.2224,3.2319,3.0684,3.0744,BRL
EUR/BRL,06/01/2009,3.0744,3.0744,2.8857,2.9389,BRL
EUR/BRL,07/01/2009,2.9389,3.0585,2.9218,3.0412,BRL
EUR/BRL,08/01/2009,3.0412,3.1249,3.039,3.1011,BRL
EUR/BRL,09/01/2009,3.1011,3.1513,3.0651,3.0857,BRL
EUR/BRL,12/01/2009,3.0174,3.1053,3.0004,3.0919,BRL
EUR/BRL,13/01/2009,3.0919,3.0996,3.0262,3.0262,BRL
EUR/BRL,14/01/2009,3.0262,3.12,3.0262,3.0995,BRL
EUR/BRL,15/01/2009,3.0995,3.1561,3.0898,3.1013,BRL
EUR/BRL,16/01/2009,3.1013,3.1216,3.0674,3.0917,BRL
EUR/BRL,19/01/2009,3.1225,3.1225,3.0519,3.0631,BRL
EUR/BRL,20/01/2009,3.0631,3.0686,3.0058,3.0563,BRL
EUR/BRL,21/01/2009,3.0563,3.0746,3.0232,3.0232,BRL
EUR/BRL,22/01/2009,3.0232,3.0492,2.9996,3.0424,BRL
EUR/BRL,23/01/2009,3.0424,3.0424,2.9674,3.0112,BRL
EUR/BRL,26/01/2009,3.0094,3.0424,2.9836,3.0381,BRL
EUR/BRL,27/01/2009,3.0381,3.0624,3.0298,3.0437,BRL
EUR/BRL,28/01/2009,3.0437,3.0866,3.0139,3.028,BRL
EUR/BRL,29/01/2009,3.028,3.028,2.9472,2.9702,BRL
EUR/BRL,30/01/2009,2.9702,2.9781,2.9398,2.9587,BRL
EUR/BRL,02/02/2009,2.948,3.0224,2.945,2.9772,BRL
EUR/BRL,03/02/2009,2.9772,3.0137,2.9564,3.0095,BRL
EUR/BRL,04/02/2009,3.0095,3.0095,2.9225,2.9394,BRL
EUR/BRL,05/02/2009,2.9288,2.9745,2.9288,2.9447,BRL
EUR/BRL,06/02/2009,2.9447,2.9447,2.8934,2.9089,BRL
EUR/BRL,09/02/2009,2.9075,2.9299,2.8918,2.9204,BRL
EUR/BRL,10/02/2009,2.8567,2.9502,2.8567,2.9346,BRL
EUR/BRL,11/02/2009,2.9376,2.9925,2.9127,2.9127,BRL
EUR/BRL,12/02/2009,2.9171,2.9458,2.8968,2.9377,BRL
EUR/BRL,13/02/2009,2.9377,2.9823,2.9075,2.93,BRL
EUR/BRL,16/02/2009,2.8706,2.9056,2.8686,2.8934,BRL
EUR/BRL,17/02/2009,2.8934,2.9161,2.8424,2.9105,BRL
EUR/BRL,18/02/2009,2.9105,2.9557,2.9105,2.955,BRL
EUR/BRL,19/02/2009,2.955,2.9821,2.9422,2.9818,BRL
EUR/BRL,20/02/2009,2.9814,3.0288,2.9752,3.0288,BRL
EUR/BRL,23/02/2009,3.0727,3.0868,3.024,3.0422,BRL
EUR/BRL,24/02/2009,3.0422,3.0505,3.0235,3.0332,BRL
EUR/BRL,25/02/2009,3.0332,3.0679,3.0232,3.038,BRL
EUR/BRL,26/02/2009,3.038,3.038,2.9824,2.9964,BRL
EUR/BRL,27/02/2009,2.9964,3.024,2.969,3.0036,BRL
EUR/BRL,02/03/2009,3.0059,3.0614,3.0022,3.0614,BRL
EUR/BRL,03/03/2009,3.0614,3.1005,3.0408,3.0607,BRL
EUR/BRL,04/03/2009,3.0197,3.0263,2.9852,2.9893,BRL
EUR/BRL,05/03/2009,2.9893,3.0031,2.9413,2.9952,BRL
EUR/BRL,06/03/2009,2.9952,3.0418,2.9934,3.0054,BRL
EUR/BRL,09/03/2009,3.0129,3.0171,2.9823,2.9887,BRL
EUR/BRL,10/03/2009,2.9387,3.0195,2.9387,2.9856,BRL
EUR/BRL,11/03/2009,2.9856,2.9915,2.9487,2.9828,BRL
EUR/BRL,12/03/2009,2.9994,3.0072,2.9514,2.9696,BRL
EUR/BRL,13/03/2009,2.9612,2.9787,2.9333,2.9667,BRL
EUR/BRL,16/03/2009,2.9968,2.9968,2.9342,2.9343,BRL
EUR/BRL,17/03/2009,2.9343,2.9663,2.9343,2.9587,BRL
EUR/BRL,18/03/2009,2.9038,3.0232,2.9038,3.0185,BRL
EUR/BRL,19/03/2009,3.0185,3.0997,3.015,3.0789,BRL
EUR/BRL,20/03/2009,3.0809,3.0835,3.0445,3.0552,BRL
EUR/BRL,23/03/2009,3.096,3.1048,3.0372,3.0836,BRL
EUR/BRL,24/03/2009,3.0836,3.0836,3.0256,3.0448,BRL
EUR/BRL,25/03/2009,2.9988,3.0554,2.9988,3.0307,BRL
EUR/BRL,26/03/2009,3.0307,3.0408,3.0198,3.0281,BRL
EUR/BRL,27/03/2009,3.0272,3.0348,2.9873,3.0232,BRL
EUR/BRL,30/03/2009,3.023,3.0654,3.0116,3.0533,BRL
EUR/BRL,31/03/2009,3.0533,3.0994,3.0472,3.0489,BRL
EUR/BRL,01/04/2009,3.0489,3.0703,3.019,3.019,BRL
EUR/BRL,02/04/2009,3.0225,3.0441,2.997,3.0107,BRL
EUR/BRL,03/04/2009,3.0107,3.0107,2.9555,2.9568,BRL
EUR/BRL,06/04/2009,2.9913,2.9973,2.9681,2.9735,BRL
EUR/BRL,07/04/2009,2.9735,2.9735,2.9319,2.9561,BRL
EUR/BRL,08/04/2009,2.9561,2.9561,2.909,2.9193,BRL
EUR/BRL,09/04/2009,2.9193,2.929,2.86,2.86,BRL
EUR/BRL,10/04/2009,2.86,2.86,2.86,2.8734,BRL
EUR/BRL,14/04/2009,2.86,2.9028,2.86,2.8911,BRL
EUR/BRL,15/04/2009,2.8906,2.9303,2.8886,2.8907,BRL
EUR/BRL,16/04/2009,2.8907,2.8907,2.8626,2.8708,BRL
EUR/BRL,17/04/2009,2.8708,2.8708,2.8288,2.844,BRL
EUR/BRL,20/04/2009,2.844,2.8929,2.8362,2.8777,BRL
EUR/BRL,21/04/2009,2.8777,2.9037,2.8777,2.9037,BRL
EUR/BRL,22/04/2009,2.9037,2.9037,2.8636,2.8636,BRL
EUR/BRL,23/04/2009,2.8636,2.8937,2.8537,2.8928,BRL
EUR/BRL,24/04/2009,2.8361,2.921,2.8361,2.9127,BRL
EUR/BRL,27/04/2009,2.873,2.9103,2.8622,2.8846,BRL
EUR/BRL,28/04/2009,2.8829,2.9039,2.8623,2.8766,BRL
EUR/BRL,29/04/2009,2.8354,2.9151,2.8354,2.8763,BRL
EUR/BRL,30/04/2009,2.8904,2.91,2.8623,2.8731,BRL
EUR/BRL,01/05/2009,2.8406,2.8723,2.8406,2.8723,BRL
EUR/BRL,04/05/2009,2.891,2.8931,2.8392,2.8507,BRL
EUR/BRL,05/05/2009,2.8507,2.8771,2.8135,2.8709,BRL
EUR/BRL,06/05/2009,2.8319,2.8527,2.8147,2.8192,BRL
EUR/BRL,07/05/2009,2.8192,2.8286,2.7721,2.8204,BRL
EUR/BRL,08/05/2009,2.8204,2.8285,2.7882,2.7947,BRL
EUR/BRL,11/05/2009,2.8085,2.8239,2.7916,2.7916,BRL
EUR/BRL,12/05/2009,2.8104,2.8321,2.7963,2.8171,BRL
EUR/BRL,13/05/2009,2.8289,2.8591,2.8125,2.8566,BRL
EUR/BRL,14/05/2009,2.8643,2.8759,2.8436,2.8465,BRL
EUR/BRL,15/05/2009,2.8373,2.8385,2.8048,2.8138,BRL
EUR/BRL,18/05/2009,2.8414,2.8473,2.7959,2.8047,BRL
EUR/BRL,19/05/2009,2.8113,2.8278,2.7799,2.7846,BRL
EUR/BRL,20/05/2009,2.7693,2.7898,2.7666,2.7769,BRL
EUR/BRL,21/05/2009,2.7769,2.7769,2.7769,2.7769,BRL
EUR/BRL,22/05/2009,2.8242,2.84,2.8103,2.8341,BRL
EUR/BRL,25/05/2009,2.833,2.8384,2.785,2.8285,BRL
EUR/BRL,26/05/2009,2.8253,2.8478,2.8027,2.8259,BRL
EUR/BRL,27/05/2009,2.7946,2.8061,2.7818,2.8006,BRL
EUR/BRL,28/05/2009,2.8197,2.8327,2.7855,2.7953,BRL
EUR/BRL,29/05/2009,2.8138,2.837,2.7735,2.7761,BRL
EUR/BRL,02/06/2009,2.7587,2.7821,2.7494,2.7657,BRL
EUR/BRL,03/06/2009,2.7474,2.7636,2.7234,2.76,BRL
EUR/BRL,04/06/2009,2.7776,2.7916,2.7533,2.756,BRL
EUR/BRL,05/06/2009,2.756,2.756,2.7109,2.7366,BRL
EUR/BRL,08/06/2009,2.7347,2.7456,2.6205,2.7419,BRL
EUR/BRL,09/06/2009,2.718,2.7398,2.7003,2.7221,BRL
EUR/BRL,10/06/2009,2.7326,2.7441,2.7074,2.7235,BRL
EUR/BRL,11/06/2009,2.7325,2.7479,2.7173,2.7447,BRL
EUR/BRL,12/06/2009,2.7456,2.7472,2.69,2.696,BRL
EUR/BRL,15/06/2009,2.6795,2.6891,2.66,2.6825,BRL
EUR/BRL,16/06/2009,2.6943,2.7125,2.681,2.6993,BRL
EUR/BRL,17/06/2009,2.7333,2.7653,2.7165,2.7482,BRL
EUR/BRL,18/06/2009,2.7482,2.7484,2.6812,2.7383,BRL
EUR/BRL,19/06/2009,2.7497,2.7497,2.7129,2.7308,BRL
EUR/BRL,22/06/2009,2.7422,2.7869,2.6527,2.7854,BRL
EUR/BRL,23/06/2009,2.7854,2.8365,2.6527,2.8069,BRL
EUR/BRL,24/06/2009,2.783,2.7935,2.7427,2.7505,BRL
EUR/BRL,25/06/2009,2.7354,2.7505,2.7249,2.7342,BRL
EUR/BRL,26/06/2009,2.7342,2.7406,2.7089,2.7291,BRL
EUR/BRL,29/06/2009,2.7082,2.7494,2.6997,2.7463,BRL
EUR/BRL,30/06/2009,2.7527,2.7608,2.7282,2.7519,BRL
EUR/BRL,01/07/2009,2.7372,2.7452,2.6945,2.7312,BRL
EUR/BRL,02/07/2009,2.6945,2.7416,2.6671,2.7376,BRL
EUR/BRL,03/07/2009,2.7267,2.7328,2.7197,2.7291,BRL
EUR/BRL,06/07/2009,2.7243,2.754,2.704,2.7467,BRL
EUR/BRL,07/07/2009,2.7258,2.7438,2.7128,2.7436,BRL
EUR/BRL,08/07/2009,2.7665,2.7849,2.7566,2.7715,BRL
EUR/BRL,09/07/2009,2.7715,2.7999,2.7715,2.7919,BRL
EUR/BRL,10/07/2009,2.779,2.8134,2.7169,2.8029,BRL
EUR/BRL,13/07/2009,2.7723,2.7942,2.7688,2.7768,BRL
EUR/BRL,14/07/2009,2.7639,2.7686,2.7147,2.7473,BRL
EUR/BRL,15/07/2009,2.7369,2.7567,2.7253,2.7321,BRL
EUR/BRL,16/07/2009,2.7282,2.7349,2.7138,2.7305,BRL
EUR/BRL,17/07/2009,2.7229,2.7319,2.7079,2.7187,BRL
EUR/BRL,20/07/2009,2.7231,2.739,2.7033,2.7049,BRL
EUR/BRL,21/07/2009,2.6903,2.7062,2.6869,2.7053,BRL
EUR/BRL,22/07/2009,2.6905,2.7049,2.6847,2.7049,BRL
EUR/BRL,23/07/2009,2.7048,2.7083,2.6834,2.6888,BRL
EUR/BRL,24/07/2009,2.6584,2.7017,2.6584,2.6911,BRL
EUR/BRL,27/07/2009,2.6941,2.706,2.6755,2.6757,BRL
EUR/BRL,28/07/2009,2.6727,2.6794,2.661,2.675,BRL
EUR/BRL,29/07/2009,2.675,2.675,2.6479,2.6585,BRL
EUR/BRL,30/07/2009,2.659,2.6792,2.6362,2.6395,BRL
EUR/BRL,31/07/2009,2.6395,2.6704,2.6395,2.6604,BRL
EUR/BRL,03/08/2009,2.6516,2.6669,2.6329,2.6423,BRL
EUR/BRL,04/08/2009,2.6214,2.6468,2.6195,2.6361,BRL
EUR/BRL,05/08/2009,2.6106,2.6381,2.6069,2.6294,BRL
EUR/BRL,06/08/2009,2.6098,2.6301,2.5985,2.625,BRL
EUR/BRL,07/08/2009,2.6363,2.6406,2.5785,2.5785,BRL
EUR/BRL,10/08/2009,2.584,2.6049,2.5723,2.6048,BRL
EUR/BRL,11/08/2009,2.5976,2.6254,2.5964,2.6172,BRL
EUR/BRL,12/08/2009,2.6172,2.622,2.5982,2.6012,BRL
EUR/BRL,13/08/2009,2.6112,2.6227,2.5931,2.6153,BRL
EUR/BRL,14/08/2009,2.5953,2.622,2.5929,2.618,BRL
EUR/BRL,17/08/2009,2.611,2.645,2.5957,2.626,BRL
EUR/BRL,18/08/2009,2.6504,2.6584,2.6055,2.615,BRL
EUR/BRL,19/08/2009,2.6055,2.6304,2.5949,2.608,BRL
EUR/BRL,20/08/2009,2.61,2.6301,2.6022,2.6214,BRL
EUR/BRL,21/08/2009,2.618,2.6365,2.6071,2.6107,BRL
EUR/BRL,24/08/2009,2.6182,2.6219,2.5694,2.5694,BRL
EUR/BRL,25/08/2009,2.6276,2.6353,2.6191,2.6329,BRL
EUR/BRL,26/08/2009,2.6329,2.6678,2.6117,2.6558,BRL
EUR/BRL,27/08/2009,2.6117,2.6893,2.6117,2.6824,BRL
EUR/BRL,28/08/2009,2.6851,2.6851,2.6851,2.6851,BRL
EUR/BRL,31/08/2009,2.684,2.7083,2.6788,2.682,BRL
EUR/BRL,01/09/2009,2.6361,2.6991,2.6361,2.6897,BRL
EUR/BRL,02/09/2009,2.7162,2.7252,2.688,2.6913,BRL
EUR/BRL,03/09/2009,2.6871,2.6995,2.6651,2.6714,BRL
EUR/BRL,04/09/2009,2.6482,2.6533,2.6265,2.6317,BRL
EUR/BRL,07/09/2009,2.6317,2.6433,2.6317,2.6379,BRL
EUR/BRL,08/09/2009,2.6391,2.6672,2.6348,2.6433,BRL
EUR/BRL,09/09/2009,2.6462,2.664,2.6416,2.6624,BRL
EUR/BRL,10/09/2009,2.6677,2.6742,2.6461,2.6478,BRL
EUR/BRL,11/09/2009,2.642,2.6527,2.6326,2.6407,BRL
EUR/BRL,14/09/2009,2.6579,2.6716,2.6476,2.6514,BRL
EUR/BRL,15/09/2009,2.6417,2.6487,2.5979,2.6365,BRL
EUR/BRL,16/09/2009,2.6387,2.6444,2.6259,2.6405,BRL
EUR/BRL,17/09/2009,2.6497,2.6637,2.6026,2.6628,BRL
EUR/BRL,18/09/2009,2.6561,2.6579,2.6419,2.6557,BRL
EUR/BRL,21/09/2009,2.6492,2.665,2.6022,2.6022,BRL
EUR/BRL,22/09/2009,2.6798,2.6994,2.663,2.6646,BRL
EUR/BRL,23/09/2009,2.6646,2.6646,2.6359,2.6374,BRL
EUR/BRL,24/09/2009,2.6445,2.6535,2.6047,2.6047,BRL
EUR/BRL,25/09/2009,2.6395,2.6522,2.6314,2.6414,BRL
EUR/BRL,28/09/2009,2.609,2.6269,2.5701,2.6177,BRL
EUR/BRL,29/09/2009,2.617,2.617,2.5574,2.6031,BRL
EUR/BRL,30/09/2009,2.6105,2.6192,2.5902,2.5923,BRL
EUR/BRL,01/10/2009,2.587,2.587,2.5273,2.5858,BRL
EUR/BRL,02/10/2009,2.5464,2.595,2.5464,2.5464,BRL
EUR/BRL,05/10/2009,2.6031,2.6053,2.5822,2.5898,BRL
EUR/BRL,06/10/2009,2.5898,2.5907,2.5672,2.5755,BRL
EUR/BRL,07/10/2009,2.5752,2.5957,2.5716,2.5803,BRL
EUR/BRL,08/10/2009,2.576,2.581,2.5638,2.5771,BRL
EUR/BRL,09/10/2009,2.5321,2.5697,2.5321,2.5567,BRL
EUR/BRL,12/10/2009,2.5621,2.5772,2.5558,2.5741,BRL
EUR/BRL,13/10/2009,2.5715,2.5881,2.5633,2.5657,BRL
EUR/BRL,14/10/2009,2.5585,2.5648,2.536,2.5377,BRL
EUR/BRL,15/10/2009,2.5404,2.5483,2.5255,2.5395,BRL
EUR/BRL,16/10/2009,2.5342,2.5583,2.526,2.5403,BRL
EUR/BRL,19/10/2009,2.5388,2.5616,2.5357,2.5508,BRL
EUR/BRL,20/10/2009,2.5664,2.622,2.5632,2.6121,BRL
EUR/BRL,21/10/2009,2.6142,2.6305,2.591,2.5975,BRL
EUR/BRL,22/10/2009,2.5949,2.6009,2.5816,2.5871,BRL
EUR/BRL,23/10/2009,2.5762,2.5817,2.5642,2.5725,BRL
EUR/BRL,26/10/2009,2.5784,2.5801,2.5495,2.5576,BRL
EUR/BRL,27/10/2009,2.5789,2.5828,2.5578,2.565,BRL
EUR/BRL,28/10/2009,2.565,2.5916,2.5619,2.5826,BRL
EUR/BRL,29/10/2009,2.5826,2.6191,2.5305,2.5721,BRL
EUR/BRL,30/10/2009,2.5657,2.5806,2.5479,2.5806,BRL
EUR/BRL,02/11/2009,2.6004,2.614,2.5955,2.6108,BRL
EUR/BRL,03/11/2009,2.5572,2.6085,2.5572,2.5681,BRL
EUR/BRL,04/11/2009,2.5666,2.5747,2.5453,2.5528,BRL
EUR/BRL,05/11/2009,2.5474,2.569,2.5458,2.5561,BRL
EUR/BRL,06/11/2009,2.5488,2.5573,2.5427,2.5444,BRL
EUR/BRL,09/11/2009,2.5631,2.5779,2.5434,2.5466,BRL
EUR/BRL,10/11/2009,2.5406,2.5662,2.5393,2.5554,BRL
EUR/BRL,11/11/2009,2.5602,2.5723,2.5513,2.5706,BRL
EUR/BRL,12/11/2009,2.5722,2.5772,2.559,2.577,BRL
EUR/BRL,13/11/2009,2.5736,2.5871,2.528,2.528,BRL
EUR/BRL,16/11/2009,2.5736,2.5767,2.5557,2.5592,BRL
EUR/BRL,17/11/2009,2.5567,2.5619,2.5429,2.5484,BRL
EUR/BRL,18/11/2009,2.5436,2.5575,2.5436,2.5558,BRL
EUR/BRL,19/11/2009,2.5698,2.583,2.5552,2.583,BRL
EUR/BRL,20/11/2009,2.5735,2.5778,2.5631,2.5765,BRL
EUR/BRL,23/11/2009,2.5814,2.5931,2.5672,2.5793,BRL
EUR/BRL,24/11/2009,2.5731,2.5917,2.5682,2.5816,BRL
EUR/BRL,25/11/2009,2.5985,2.6117,2.5912,2.6005,BRL
EUR/BRL,26/11/2009,2.6005,2.6249,2.598,2.6249,BRL
EUR/BRL,27/11/2009,2.6073,2.6189,2.5891,2.5962,BRL
EUR/BRL,30/11/2009,2.6211,2.6251,2.6062,2.6204,BRL
EUR/BRL,01/12/2009,2.6297,2.6429,2.5749,2.6018,BRL
EUR/BRL,02/12/2009,2.5954,2.5983,2.5827,2.5863,BRL
EUR/BRL,03/12/2009,2.5899,2.5951,2.5687,2.5697,BRL
EUR/BRL,04/12/2009,2.5704,2.5757,2.5421,2.5619,BRL
EUR/BRL,07/12/2009,2.575,2.575,2.5542,2.5544,BRL
EUR/BRL,08/12/2009,2.5684,2.5815,2.5588,2.5763,BRL
EUR/BRL,09/12/2009,2.5876,2.6021,2.5745,2.5921,BRL
EUR/BRL,10/12/2009,2.591,2.6042,2.5748,2.6042,BRL
EUR/BRL,11/12/2009,2.5816,2.5918,2.5643,2.5681,BRL
EUR/BRL,14/12/2009,2.5768,2.5784,2.5516,2.5548,BRL
EUR/BRL,15/12/2009,2.5447,2.5622,2.528,2.5406,BRL
EUR/BRL,16/12/2009,2.548,2.5509,2.5392,2.5425,BRL
EUR/BRL,17/12/2009,2.5244,2.5632,2.5115,2.5632,BRL
EUR/BRL,18/12/2009,2.5558,2.5777,2.5493,2.5513,BRL
EUR/BRL,21/12/2009,2.5496,2.5564,2.537,2.548,BRL
EUR/BRL,22/12/2009,2.548,2.5524,2.5335,2.5347,BRL
EUR/BRL,23/12/2009,2.4946,2.5439,2.4946,2.521,BRL
EUR/BRL,24/12/2009,2.4878,2.4878,2.4878,2.4878,BRL
EUR/BRL,28/12/2009,2.5321,2.5339,2.4913,2.4984,BRL
EUR/BRL,29/12/2009,2.4982,2.5081,2.4826,2.4908,BRL
EUR/BRL,30/12/2009,2.4908,2.5033,2.4803,2.4904,BRL
EUR/BRL,31/12/2009,2.4597,2.4597,2.4597,2.4597,BRL
EUR/BRL,04/01/2010,2.4867,2.5046,2.4388,2.4786,BRL
EUR/BRL,05/01/2010,2.4853,2.4898,2.4727,2.4861,BRL
EUR/BRL,06/01/2010,2.4861,2.4931,2.4326,2.4867,BRL
EUR/BRL,07/01/2010,2.4867,2.5007,2.4783,2.489,BRL
EUR/BRL,08/01/2010,2.4938,2.5023,2.4757,2.4864,BRL
EUR/BRL,11/01/2010,2.4988,2.5166,2.4891,2.5159,BRL
EUR/BRL,12/01/2010,2.5152,2.5279,2.51,2.523,BRL
EUR/BRL,13/01/2010,2.5267,2.5348,2.5213,2.5296,BRL
EUR/BRL,14/01/2010,2.551,2.5625,2.5354,2.5535,BRL
EUR/BRL,15/01/2010,2.5323,2.5467,2.5244,2.5366,BRL
EUR/BRL,18/01/2010,2.5447,2.55,2.5272,2.5376,BRL
EUR/BRL,19/01/2010,2.5301,2.5398,2.5156,2.5313,BRL
EUR/BRL,20/01/2010,2.5122,2.5271,2.5044,2.522,BRL
EUR/BRL,21/01/2010,2.4727,2.5386,2.4727,2.5386,BRL
EUR/BRL,22/01/2010,2.5379,2.5839,2.522,2.5741,BRL
EUR/BRL,25/01/2010,2.5741,2.5809,2.5242,2.5242,BRL
EUR/BRL,26/01/2010,2.5532,2.5954,2.553,2.5829,BRL
EUR/BRL,27/01/2010,2.5777,2.6191,2.5705,2.5991,BRL
EUR/BRL,28/01/2010,2.597,2.6152,2.5792,2.6119,BRL
EUR/BRL,29/01/2010,2.602,2.6122,2.5808,2.5976,BRL
EUR/BRL,01/02/2010,2.5922,2.638,2.5877,2.5895,BRL
EUR/BRL,02/02/2010,2.5824,2.5863,2.5495,2.5543,BRL
EUR/BRL,03/02/2010,2.5188,2.5712,2.5188,2.5712,BRL
EUR/BRL,04/02/2010,2.5517,2.6029,2.5445,2.5917,BRL
EUR/BRL,05/02/2010,2.5665,2.5838,2.554,2.5593,BRL
EUR/BRL,08/02/2010,2.5617,2.5765,2.5299,2.5514,BRL
EUR/BRL,09/02/2010,2.5565,2.5711,2.5331,2.5427,BRL
EUR/BRL,10/02/2010,2.5378,2.5461,2.5224,2.5461,BRL
EUR/BRL,11/02/2010,2.5442,2.5478,2.5209,2.525,BRL
EUR/BRL,12/02/2010,2.5295,2.5353,2.507,2.5337,BRL
EUR/BRL,15/02/2010,2.5253,2.534,2.5158,2.5191,BRL
