slug,date,open,high,low,close,currency
EUR/CNY,21/06/2004,10.01,10.0228,9.9769,9.9992,CNY
EUR/CNY,22/06/2004,9.9992,10.0042,9.9678,9.9893,CNY
EUR/CNY,23/06/2004,9.7002,10.0671,9.7002,9.9865,CNY
EUR/CNY,24/06/2004,9.9869,10.0634,9.9547,10.051,CNY
EUR/CNY,25/06/2004,10.0453,10.0532,10.0043,10.0312,CNY
EUR/CNY,28/06/2004,10.0316,10.0977,10.0151,10.0712,CNY
EUR/CNY,29/06/2004,10.0721,10.0721,10.0042,10.0174,CNY
EUR/CNY,30/06/2004,10.0158,10.0704,9.9678,10.0621,CNY
EUR/CNY,01/07/2004,10.0543,10.0672,10.025,10.0428,CNY
EUR/CNY,02/07/2004,10.0507,10.1673,10.0332,10.1664,CNY
EUR/CNY,05/07/2004,10.1664,10.1822,10.1402,10.1427,CNY
EUR/CNY,06/07/2004,10.1745,10.1832,10.1352,10.1526,CNY
EUR/CNY,07/07/2004,10.1526,10.2329,10.1526,10.23,CNY
EUR/CNY,08/07/2004,10.2217,10.2454,10.1958,10.2371,CNY
EUR/CNY,09/07/2004,10.2347,10.2578,10.2198,10.2343,CNY
EUR/CNY,12/07/2004,10.2343,10.2714,10.2343,10.2515,CNY
EUR/CNY,13/07/2004,10.2056,10.2304,10.1617,10.1617,CNY
EUR/CNY,14/07/2004,10.1828,10.258,10.1816,10.2323,CNY
EUR/CNY,15/07/2004,10.2141,10.2253,10.1881,10.2253,CNY
EUR/CNY,16/07/2004,10.217,10.2897,10.1954,10.2757,CNY
EUR/CNY,19/07/2004,10.2823,10.2864,10.2451,10.2691,CNY
EUR/CNY,20/07/2004,10.2831,10.2864,10.2063,10.2245,CNY
EUR/CNY,21/07/2004,10.179,10.2012,10.0886,10.0969,CNY
EUR/CNY,22/07/2004,10.1213,10.1499,10.1077,10.1383,CNY
EUR/CNY,23/07/2004,10.1085,10.1101,10.0092,10.0133,CNY
EUR/CNY,26/07/2004,9.7768,10.0511,9.7768,10.025,CNY
EUR/CNY,27/07/2004,10.0205,10.0681,9.9472,9.9596,CNY
EUR/CNY,28/07/2004,9.7744,9.9758,9.7744,9.9515,CNY
EUR/CNY,29/07/2004,9.961,9.9888,9.9168,9.9723,CNY
EUR/CNY,30/07/2004,9.9475,10.0087,9.9348,9.9396,CNY
EUR/CNY,02/08/2004,9.9582,9.9877,9.9372,9.9401,CNY
EUR/CNY,03/08/2004,9.9211,9.9724,9.912,9.9559,CNY
EUR/CNY,04/08/2004,9.9335,9.9641,9.8921,9.9608,CNY
EUR/CNY,05/08/2004,9.96,9.972,9.9342,9.9533,CNY
EUR/CNY,06/08/2004,9.6799,10.1374,9.6799,10.1374,CNY
EUR/CNY,09/08/2004,10.142,10.149,10.1163,10.1267,CNY
EUR/CNY,10/08/2004,10.137,10.1752,10.1337,10.1665,CNY
EUR/CNY,11/08/2004,10.1073,10.1156,10.0766,10.096,CNY
EUR/CNY,12/08/2004,10.1072,10.1511,10.0981,10.0981,CNY
EUR/CNY,13/08/2004,9.8487,10.2068,9.8487,10.206,CNY
EUR/CNY,16/08/2004,10.2114,10.2138,10.1758,10.1898,CNY
EUR/CNY,17/08/2004,10.2068,10.2234,10.1728,10.1823,CNY
EUR/CNY,18/08/2004,10.2059,10.2133,10.1533,10.1591,CNY
EUR/CNY,19/08/2004,10.193,10.223,10.1897,10.2192,CNY
EUR/CNY,20/08/2004,10.2254,10.2263,10.145,10.1823,CNY
EUR/CNY,23/08/2004,10.1599,10.1649,10.0631,10.0751,CNY
EUR/CNY,24/08/2004,10.0755,10.0755,9.9936,9.9977,CNY
EUR/CNY,25/08/2004,9.9745,10.0021,9.9494,9.9885,CNY
EUR/CNY,26/08/2004,9.9616,10.0034,9.9562,9.9819,CNY
EUR/CNY,27/08/2004,10.0133,10.0212,9.9352,9.9352,CNY
EUR/CNY,30/08/2004,9.9075,9.9596,9.9038,9.953,CNY
EUR/CNY,31/08/2004,9.9803,10.0609,9.9712,10.0638,CNY
EUR/CNY,01/09/2004,10.0613,10.0729,10.0381,10.0588,CNY
EUR/CNY,02/09/2004,10.058,10.0747,10.0366,10.0478,CNY
EUR/CNY,03/09/2004,10.0561,10.0606,9.9497,9.9571,CNY
EUR/CNY,06/09/2004,9.9571,9.9777,9.9543,9.9736,CNY
EUR/CNY,07/09/2004,9.9744,10.001,9.9629,9.989,CNY
EUR/CNY,08/09/2004,9.9845,10.0532,9.9348,10.0482,CNY
EUR/CNY,09/09/2004,10.0565,10.0798,10.0467,10.0715,CNY
EUR/CNY,10/09/2004,10.1079,10.1635,10.0837,10.1449,CNY
EUR/CNY,13/09/2004,10.1312,10.1416,10.0994,10.1201,CNY
EUR/CNY,14/09/2004,10.1329,10.1521,10.0995,10.1384,CNY
EUR/CNY,15/09/2004,10.1094,10.1245,10.0293,10.0297,CNY
EUR/CNY,16/09/2004,10.0326,10.0481,10.0141,10.0352,CNY
EUR/CNY,17/09/2004,10.0655,10.0945,10.0449,10.059,CNY
EUR/CNY,20/09/2004,10.054,10.054,10.0176,10.054,CNY
EUR/CNY,21/09/2004,10.0577,10.1408,10.0561,10.1312,CNY
EUR/CNY,22/09/2004,10.1764,10.183,10.1027,10.1242,CNY
EUR/CNY,23/09/2004,10.1362,10.185,10.1267,10.1557,CNY
EUR/CNY,24/09/2004,10.1449,10.2062,10.1135,10.1246,CNY
EUR/CNY,27/09/2004,10.1449,10.1664,10.1192,10.1664,CNY
EUR/CNY,28/09/2004,10.1664,10.1979,10.1461,10.1644,CNY
EUR/CNY,29/09/2004,10.1772,10.1908,10.159,10.1685,CNY
EUR/CNY,30/09/2004,10.1855,10.2666,10.1747,10.26,CNY
EUR/CNY,01/10/2004,10.2583,10.2666,10.2335,10.243,CNY
EUR/CNY,04/10/2004,10.2119,10.2252,10.1275,10.1391,CNY
EUR/CNY,05/10/2004,10.1375,10.1747,10.1333,10.1706,CNY
EUR/CNY,06/10/2004,10.1714,10.178,10.1209,10.1586,CNY
EUR/CNY,07/10/2004,10.159,10.1697,10.1408,10.1478,CNY
EUR/CNY,08/10/2004,10.178,10.2598,10.1439,10.2594,CNY
EUR/CNY,11/10/2004,10.2409,10.2546,10.2251,10.2309,CNY
EUR/CNY,12/10/2004,10.2102,10.211,10.1522,10.1646,CNY
EUR/CNY,13/10/2004,10.1646,10.1903,10.1034,10.1365,CNY
EUR/CNY,14/10/2004,10.2069,10.2524,10.1994,10.2387,CNY
EUR/CNY,15/10/2004,10.2383,10.324,10.2284,10.3078,CNY
EUR/CNY,18/10/2004,10.3145,10.3509,10.2946,10.3434,CNY
EUR/CNY,19/10/2004,10.2946,10.3459,10.2888,10.3385,CNY
EUR/CNY,20/10/2004,10.331,10.4303,10.3269,10.427,CNY
EUR/CNY,21/10/2004,10.4096,10.4477,10.3914,10.4254,CNY
EUR/CNY,22/10/2004,10.4254,10.446,10.4105,10.4407,CNY
EUR/CNY,25/10/2004,10.5371,10.5959,10.5363,10.5586,CNY
EUR/CNY,26/10/2004,10.5917,10.5925,10.5238,10.5379,CNY
EUR/CNY,27/10/2004,10.5346,10.5818,10.4998,10.5114,CNY
EUR/CNY,28/10/2004,10.5314,10.5833,10.4369,10.54745,CNY
EUR/CNY,29/10/2004,10.5081,10.5487,10.456,10.5325,CNY
EUR/CNY,01/11/2004,10.5677,10.5677,10.5106,10.5238,CNY
EUR/CNY,02/11/2004,10.5238,10.5238,10.4783,10.4891,CNY
EUR/CNY,03/11/2004,10.4891,10.5797,10.4609,10.5611,CNY
EUR/CNY,04/11/2004,10.6008,10.653,10.5694,10.6381,CNY
EUR/CNY,05/11/2004,10.6397,10.6927,10.5284,10.6939,CNY
EUR/CNY,08/11/2004,10.7212,10.7274,10.6637,10.6869,CNY
EUR/CNY,09/11/2004,10.6679,10.6869,10.6455,10.6774,CNY
EUR/CNY,10/11/2004,10.6525,10.7225,10.6261,10.6745,CNY
EUR/CNY,11/11/2004,10.6422,10.665,10.624,10.665,CNY
EUR/CNY,12/11/2004,10.6712,10.715,10.6459,10.7117,CNY
EUR/CNY,15/11/2004,10.7204,10.7316,10.6861,10.691,CNY
EUR/CNY,16/11/2004,10.691,10.7291,10.6778,10.7204,CNY
EUR/CNY,17/11/2004,10.7241,10.7767,10.7188,10.7688,CNY
EUR/CNY,18/11/2004,10.7887,10.797,10.7212,10.7217,CNY
EUR/CNY,19/11/2004,10.7183,10.7912,10.7018,10.7846,CNY
EUR/CNY,22/11/2004,10.7721,10.7804,10.7527,10.7792,CNY
EUR/CNY,23/11/2004,10.7423,10.8185,10.7295,10.8123,CNY
EUR/CNY,24/11/2004,10.8197,10.8789,10.8185,10.8715,CNY
EUR/CNY,25/11/2004,10.8731,10.941,10.8731,10.9368,CNY
EUR/CNY,26/11/2004,10.9368,11.0064,10.8955,10.9774,CNY
EUR/CNY,29/11/2004,10.9567,10.9786,10.9319,10.9749,CNY
EUR/CNY,30/11/2004,10.9749,11.0043,10.936,10.9517,CNY
EUR/CNY,01/12/2004,10.9997,11.0113,10.9712,10.9973,CNY
EUR/CNY,02/12/2004,11.0424,11.0552,10.9443,10.9658,CNY
EUR/CNY,03/12/2004,10.9662,11.0668,10.9567,11.0655,CNY
EUR/CNY,06/12/2004,11.066,11.1148,11.066,11.0966,CNY
EUR/CNY,07/12/2004,11.1024,11.1264,11.0866,11.1015,CNY
EUR/CNY,08/12/2004,11.0233,11.0473,10.9162,10.9567,CNY
EUR/CNY,09/12/2004,10.9571,11.0312,10.9509,10.96,CNY
EUR/CNY,10/12/2004,10.9389,10.9509,10.8595,10.9215,CNY
EUR/CNY,13/12/2004,10.9613,10.9989,10.9439,10.9956,CNY
EUR/CNY,14/12/2004,10.982,11.0105,10.96,10.96,CNY
EUR/CNY,15/12/2004,10.9571,11.0945,10.9571,11.0895,CNY
EUR/CNY,16/12/2004,11.0821,11.0924,10.9749,10.9782,CNY
EUR/CNY,17/12/2004,10.9608,10.9948,10.9311,10.9757,CNY
EUR/CNY,20/12/2004,11.008,11.0755,11.0068,11.0602,CNY
EUR/CNY,21/12/2004,11.061,11.0775,11.0329,11.0494,CNY
EUR/CNY,22/12/2004,11.0502,11.0722,11.0279,11.0602,CNY
EUR/CNY,23/12/2004,11.0958,11.1524,11.0924,11.1454,CNY
EUR/CNY,24/12/2004,11.1654,11.2089,11.1454,11.20435,CNY
EUR/CNY,27/12/2004,11.1868,11.2662,11.1744,11.2563,CNY
EUR/CNY,28/12/2004,11.2394,11.2704,11.2319,11.2505,CNY
EUR/CNY,29/12/2004,11.26,11.2708,11.2075,11.2083,CNY
EUR/CNY,30/12/2004,11.2501,11.2613,11.2166,11.2555,CNY
EUR/CNY,31/12/2004,11.27,11.27,10.9622,10.9622,CNY
EUR/CNY,03/01/2005,11.1131,11.2087,11.1094,11.1351,CNY
EUR/CNY,04/01/2005,11.1338,11.1338,10.9724,10.9915,CNY
EUR/CNY,05/01/2005,10.9915,10.9915,10.9228,10.9824,CNY
EUR/CNY,06/01/2005,10.9538,10.9538,10.8764,10.8905,CNY
EUR/CNY,07/01/2005,10.9004,10.9418,10.7788,10.7879,CNY
EUR/CNY,10/01/2005,10.7999,10.8367,10.7949,10.8301,CNY
EUR/CNY,11/01/2005,10.8487,10.8797,10.8355,10.8756,CNY
EUR/CNY,12/01/2005,10.835,10.9782,10.8086,10.9687,CNY
EUR/CNY,13/01/2005,10.9459,10.9563,10.9042,10.9128,CNY
EUR/CNY,14/01/2005,10.9099,10.9099,10.7928,10.8235,CNY
EUR/CNY,17/01/2005,10.8235,10.8441,10.8024,10.7995,CNY
EUR/CNY,18/01/2005,10.7755,10.797,10.7395,10.7746,CNY
EUR/CNY,19/01/2005,10.7746,10.8309,10.7481,10.7655,CNY
EUR/CNY,20/01/2005,10.7452,10.7585,10.6794,10.7043,CNY
EUR/CNY,21/01/2005,10.6985,10.7779,10.6931,10.7701,CNY
EUR/CNY,24/01/2005,10.7879,10.8172,10.7659,10.773,CNY
EUR/CNY,25/01/2005,10.7742,10.8003,10.7001,10.7026,CNY
EUR/CNY,26/01/2005,10.7014,10.8069,10.7014,10.8052,CNY
EUR/CNY,27/01/2005,10.8094,10.8384,10.751,10.7639,CNY
EUR/CNY,28/01/2005,10.7639,10.8044,10.7328,10.7655,CNY
EUR/CNY,31/01/2005,10.7655,10.7854,10.7221,10.7796,CNY
EUR/CNY,01/02/2005,10.7821,10.7854,10.7415,10.7506,CNY
EUR/CNY,02/02/2005,10.7506,10.8106,10.7506,10.7572,CNY
EUR/CNY,03/02/2005,10.7593,10.768,10.696,10.7034,CNY
EUR/CNY,04/02/2005,10.7175,10.763,10.6623,10.6774,CNY
EUR/CNY,07/02/2005,10.6099,10.6265,10.5636,10.552,CNY
EUR/CNY,08/02/2005,10.5495,10.5685,10.5197,10.5536,CNY
EUR/CNY,09/02/2005,10.5536,10.5785,10.5255,10.5694,CNY
EUR/CNY,10/02/2005,10.5822,10.653,10.533,10.6422,CNY
EUR/CNY,11/02/2005,10.6298,10.6525,10.6157,10.6265,CNY
EUR/CNY,14/02/2005,10.6881,10.7299,10.6811,10.7237,CNY
EUR/CNY,15/02/2005,10.7208,10.7783,10.7055,10.7208,CNY
EUR/CNY,16/02/2005,10.7217,10.7862,10.7117,10.7345,CNY
EUR/CNY,17/02/2005,10.7783,10.811,10.7556,10.8102,CNY
EUR/CNY,18/02/2005,10.7986,10.8073,10.7568,10.7978,CNY
EUR/CNY,21/02/2005,10.7812,10.8019,10.7812,10.7974,CNY
EUR/CNY,22/02/2005,10.8847,10.9402,10.876,10.9327,CNY
EUR/CNY,23/02/2005,10.9385,10.9418,10.8955,10.9203,CNY
EUR/CNY,24/02/2005,10.9402,10.9613,10.8884,10.9112,CNY
EUR/CNY,25/02/2005,10.9112,10.9128,10.8624,10.8955,CNY
EUR/CNY,28/02/2005,10.9658,10.9691,10.9418,10.9555,CNY
EUR/CNY,01/03/2005,10.9526,10.9526,10.8855,10.8917,CNY
EUR/CNY,02/03/2005,10.8748,10.8802,10.816,10.8392,CNY
EUR/CNY,03/03/2005,10.8417,10.8715,10.8367,10.8408,CNY
EUR/CNY,04/03/2005,10.8417,10.9451,10.8259,10.941,CNY
EUR/CNY,07/03/2005,10.9294,10.9368,10.8905,10.9195,CNY
EUR/CNY,08/03/2005,10.9261,11.0345,10.9178,11.0188,CNY
EUR/CNY,09/03/2005,11.0188,11.061,11.0151,11.0569,CNY
EUR/CNY,10/03/2005,11.0569,11.1111,11.0569,11.0771,CNY
EUR/CNY,11/03/2005,11.0771,11.1322,11.0734,11.1272,CNY
EUR/CNY,14/03/2005,11.0987,11.0987,11.0221,11.025,CNY
EUR/CNY,15/03/2005,11.0411,11.0718,10.9898,10.9906,CNY
EUR/CNY,16/03/2005,11.0018,11.1011,11.0018,11.085,CNY
EUR/CNY,17/03/2005,11.085,11.0854,11.0262,11.0465,CNY
EUR/CNY,18/03/2005,11.0386,11.044,10.9617,10.9964,CNY
EUR/CNY,21/03/2005,10.9964,10.9964,10.8706,10.8748,CNY
EUR/CNY,22/03/2005,10.8715,10.9162,10.8661,10.9112,CNY
EUR/CNY,23/03/2005,10.9112,10.9112,10.7345,10.7419,CNY
EUR/CNY,24/03/2005,10.7432,10.7622,10.7034,10.7034,CNY
EUR/CNY,25/03/2005,10.71275,10.7426,10.7026,10.73305,CNY
EUR/CNY,28/03/2005,10.70655,10.7078,10.6484,10.67595,CNY
EUR/CNY,29/03/2005,10.6819,10.6985,10.6571,10.6732,CNY
EUR/CNY,30/03/2005,10.7001,10.72,10.6869,10.6935,CNY
EUR/CNY,31/03/2005,10.6935,10.751,10.6716,10.7117,CNY
EUR/CNY,01/04/2005,10.7117,10.7697,10.6348,10.6439,CNY
EUR/CNY,04/04/2005,10.6542,10.6575,10.5917,10.6041,CNY
EUR/CNY,05/04/2005,10.5971,10.6256,10.576,10.6074,CNY
EUR/CNY,06/04/2005,10.6083,10.6604,10.6083,10.6277,CNY
EUR/CNY,07/04/2005,10.6488,10.6869,10.6488,10.6604,CNY
EUR/CNY,08/04/2005,10.5901,10.6637,10.5834,10.6629,CNY
EUR/CNY,11/04/2005,10.6629,10.725,10.6629,10.7159,CNY
EUR/CNY,12/04/2005,10.7217,10.7374,10.6298,10.6348,CNY
EUR/CNY,13/04/2005,10.677,10.6993,10.619,10.6712,CNY
EUR/CNY,14/04/2005,10.6451,10.6451,10.5541,10.5872,CNY
EUR/CNY,15/04/2005,10.5656,10.6869,10.5619,10.679,CNY
EUR/CNY,18/04/2005,10.6794,10.7721,10.6476,10.7697,CNY
EUR/CNY,19/04/2005,10.7697,10.7779,10.7258,10.7659,CNY
EUR/CNY,20/04/2005,10.7957,10.8201,10.7349,10.8044,CNY
EUR/CNY,21/04/2005,10.8177,10.8408,10.7854,10.816,CNY
EUR/CNY,22/04/2005,10.816,10.816,10.7726,10.7953,CNY
EUR/CNY,25/04/2005,10.7581,10.7738,10.7043,10.7266,CNY
EUR/CNY,26/04/2005,10.7473,10.749,10.696,10.7088,CNY
EUR/CNY,27/04/2005,10.708,10.7266,10.6621,10.6894,CNY
EUR/CNY,28/04/2005,10.6877,10.6877,10.6496,10.6703,CNY
