slug,date,open,high,low,close,currency
EUR/RUB,27/02/2006,33.500999,33.651001,33.148998,33.358002,RUB
EUR/RUB,28/02/2006,33.358002,33.558998,33.205002,33.409,RUB
EUR/RUB,01/03/2006,33.409,33.638,33.236,33.386002,RUB
EUR/RUB,02/03/2006,33.386002,33.784,33.236,33.633999,RUB
EUR/RUB,03/03/2006,33.633999,33.784,33.375,33.577999,RUB
EUR/RUB,06/03/2006,33.577999,33.848,33.400002,33.551998,RUB
EUR/RUB,07/03/2006,33.551998,33.702,33.221001,33.370998,RUB
EUR/RUB,08/03/2006,33.370998,33.652,33.221001,33.453999,RUB
EUR/RUB,09/03/2006,33.453999,33.605999,33.249001,33.398998,RUB
EUR/RUB,10/03/2006,33.398998,33.872002,32.912998,33.358002,RUB
EUR/RUB,13/03/2006,33.358002,33.617001,33.208,33.466999,RUB
EUR/RUB,14/03/2006,33.466999,33.748001,33.317001,33.598,RUB
EUR/RUB,15/03/2006,33.598,33.758999,33.294998,33.493,RUB
EUR/RUB,16/03/2006,33.493,33.848,33.342999,33.698002,RUB
EUR/RUB,17/03/2006,33.749001,33.912998,33.452999,33.710999,RUB
EUR/RUB,20/03/2006,33.710999,33.861,33.471001,33.679001,RUB
EUR/RUB,21/03/2006,33.679001,33.828999,33.365002,33.514999,RUB
EUR/RUB,22/03/2006,33.514999,33.692001,33.334999,33.537998,RUB
EUR/RUB,23/03/2006,33.537998,33.688,33.113998,33.328999,RUB
EUR/RUB,24/03/2006,33.328999,33.650002,33.115002,33.5,RUB
EUR/RUB,27/03/2006,33.5,33.650002,33.249001,33.398998,RUB
EUR/RUB,28/03/2006,33.398998,33.667999,33.224998,33.410999,RUB
EUR/RUB,29/03/2006,33.410999,33.567001,33.115002,33.412998,RUB
EUR/RUB,30/03/2006,33.412998,33.852001,33.263,33.597,RUB
EUR/RUB,31/03/2006,33.597,33.793999,33.389999,33.602001,RUB
EUR/RUB,03/04/2006,33.602001,33.787998,33.227001,33.638,RUB
EUR/RUB,04/04/2006,33.638,33.956001,33.472,33.806,RUB
EUR/RUB,05/04/2006,33.806,34.014,33.627998,33.778,RUB
EUR/RUB,06/04/2006,33.778,34.066002,33.52,33.73,RUB
EUR/RUB,07/04/2006,33.73,33.897999,33.366001,33.515999,RUB
EUR/RUB,10/04/2006,33.515999,33.706001,33.346001,33.495998,RUB
EUR/RUB,11/04/2006,33.495998,33.740002,33.346001,33.555,RUB
EUR/RUB,12/04/2006,33.555,33.806,33.351002,33.554001,RUB
EUR/RUB,13/04/2006,33.554001,33.703999,33.338001,33.542999,RUB
EUR/RUB,14/04/2006,33.542999,33.693001,33.393002,33.542999,RUB
EUR/RUB,17/04/2006,33.542999,33.693001,33.393002,33.542999,RUB
EUR/RUB,18/04/2006,33.542999,33.983002,33.393002,33.783001,RUB
EUR/RUB,19/04/2006,33.783001,34.101002,33.632999,33.928001,RUB
EUR/RUB,20/04/2006,33.928001,34.077999,33.651001,33.863998,RUB
EUR/RUB,21/04/2006,33.863998,34.105,33.617001,33.955002,RUB
EUR/RUB,24/04/2006,33.955002,34.146999,33.717999,33.919998,RUB
EUR/RUB,25/04/2006,33.919998,34.181,33.700001,34.005001,RUB
EUR/RUB,26/04/2006,34.005001,34.283001,33.814999,34.124001,RUB
EUR/RUB,27/04/2006,34.124001,34.497002,33.816002,34.301998,RUB
EUR/RUB,28/04/2006,34.301998,34.562,34.023998,34.361,RUB
EUR/RUB,01/05/2006,34.361,34.511002,34.210999,34.361,RUB
EUR/RUB,02/05/2006,34.361,34.511002,34.089001,34.356998,RUB
EUR/RUB,03/05/2006,34.356998,34.541,34.123001,34.352001,RUB
EUR/RUB,04/05/2006,34.352001,34.584,34.113998,34.43,RUB
EUR/RUB,05/05/2006,34.43,34.668999,34.277,34.499001,RUB
EUR/RUB,08/05/2006,34.499001,34.694,34.290001,34.439999,RUB
EUR/RUB,09/05/2006,34.439999,34.691002,34.233002,34.541,RUB
EUR/RUB,10/05/2006,34.541,34.728001,34.375999,34.576,RUB
EUR/RUB,11/05/2006,34.576,34.818001,34.282001,34.667999,RUB
EUR/RUB,12/05/2006,34.667999,35.130001,34.080002,34.688,RUB
EUR/RUB,15/05/2006,34.688,34.914001,34.438,34.639999,RUB
EUR/RUB,16/05/2006,34.493,34.716,33.234001,33.234001,RUB
EUR/RUB,17/05/2006,34.719002,34.756001,33.305,34.334999,RUB
EUR/RUB,18/05/2006,34.334999,34.694,33.131001,33.131001,RUB
EUR/RUB,19/05/2006,34.6791,34.695,33.139999,33.139999,RUB
EUR/RUB,22/05/2006,33.139999,34.859001,33.139999,33.139999,RUB
EUR/RUB,23/05/2006,34.801899,34.842999,33.257999,33.257999,RUB
EUR/RUB,24/05/2006,34.4701,34.713001,33.273998,34.483002,RUB
EUR/RUB,25/05/2006,34.48,34.650002,33.273998,34.619999,RUB
EUR/RUB,26/05/2006,34.623001,34.641998,33.187,33.187,RUB
EUR/RUB,29/05/2006,34.475399,34.534,33.118999,34.493,RUB
EUR/RUB,30/05/2006,34.494999,34.825001,33.292999,34.639999,RUB
EUR/RUB,31/05/2006,34.645,34.729,33.282001,34.584999,RUB
EUR/RUB,01/06/2006,34.573002,34.733002,33.133999,34.700001,RUB
EUR/RUB,02/06/2006,34.702999,34.743,33.026001,33.026001,RUB
EUR/RUB,05/06/2006,34.577999,34.643501,33.026001,34.467999,RUB
EUR/RUB,06/06/2006,34.470001,34.563,33.070999,34.380001,RUB
EUR/RUB,07/06/2006,34.380001,34.428001,32.987,34.353001,RUB
EUR/RUB,08/06/2006,34.365002,34.375,32.922001,34.130001,RUB
EUR/RUB,09/06/2006,34.130001,34.285,32.791,32.791,RUB
EUR/RUB,12/06/2006,34.141602,34.195702,32.693001,32.693001,RUB
EUR/RUB,13/06/2006,34.0037,34.16,32.661999,32.661999,RUB
EUR/RUB,14/06/2006,32.661999,34.248001,32.651001,34.077999,RUB
EUR/RUB,15/06/2006,34.084999,34.198002,32.708,32.708,RUB
EUR/RUB,16/06/2006,34.1614,34.185799,32.757,32.757,RUB
EUR/RUB,19/06/2006,34.002998,34.077999,32.632999,34.012001,RUB
EUR/RUB,20/06/2006,34.012001,34.092999,32.605,34.040001,RUB
EUR/RUB,21/06/2006,34.044998,34.228001,32.700001,34.174999,RUB
EUR/RUB,22/06/2006,34.178001,34.224998,32.662998,32.662998,RUB
EUR/RUB,23/06/2006,34.009998,34.041,32.563999,32.563999,RUB
EUR/RUB,26/06/2006,33.91,34.083,32.609001,34.035,RUB
EUR/RUB,27/06/2006,34.037998,34.103001,32.608002,34.005001,RUB
EUR/RUB,28/06/2006,34.009998,34.029999,32.609001,33.967999,RUB
EUR/RUB,29/06/2006,33.973,34.256001,32.546001,34.23,RUB
EUR/RUB,30/06/2006,34.237999,34.425098,32.839001,32.839001,RUB
EUR/RUB,03/07/2006,34.318501,34.439999,32.988998,34.362999,RUB
EUR/RUB,04/07/2006,34.360001,34.456001,32.966,34.348,RUB
EUR/RUB,05/07/2006,34.342999,34.452999,32.946999,34.252998,RUB
EUR/RUB,06/07/2006,34.255001,34.361,32.887001,34.327999,RUB
EUR/RUB,07/07/2006,34.32,34.455002,32.933998,32.933998,RUB
EUR/RUB,10/07/2006,34.349998,34.391998,32.898998,32.898998,RUB
EUR/RUB,11/07/2006,34.266399,34.318001,32.865002,34.293999,RUB
EUR/RUB,12/07/2006,34.299999,34.319,32.844002,34.198002,RUB
EUR/RUB,13/07/2006,34.206001,34.242001,32.778999,34.178001,RUB
EUR/RUB,14/07/2006,34.175999,34.178001,32.762001,32.762001,RUB
EUR/RUB,17/07/2006,32.762001,33.873001,32.762001,32.466,RUB
EUR/RUB,18/07/2006,33.834999,33.884602,33.651001,33.803001,RUB
EUR/RUB,19/07/2006,33.813,33.973,33.601002,33.955002,RUB
EUR/RUB,20/07/2006,33.974998,34.038502,33.838001,33.993,RUB
EUR/RUB,21/07/2006,33.998001,34.110001,33.879002,33.937,RUB
EUR/RUB,24/07/2006,33.9977,34.0294,33.848999,33.987999,RUB
EUR/RUB,25/07/2006,33.993,34.0658,33.791,33.791,RUB
EUR/RUB,26/07/2006,32.638,34.049,32.638,34.049,RUB
EUR/RUB,27/07/2006,32.550999,34.285301,32.550999,32.790001,RUB
EUR/RUB,28/07/2006,33.963001,34.220299,33.891998,32.654999,RUB
EUR/RUB,31/07/2006,34.047001,34.259399,34.047001,34.081001,RUB
EUR/RUB,01/08/2006,32.798,34.287998,32.798,34.294998,RUB
EUR/RUB,02/08/2006,32.824001,34.303799,32.824001,34.123001,RUB
EUR/RUB,03/08/2006,34.209999,34.292999,34.063,34.244999,RUB
EUR/RUB,04/08/2006,34.248001,34.41,33.744999,34.238998,RUB
EUR/RUB,07/08/2006,34.238998,34.377998,34.188,34.213001,RUB
EUR/RUB,08/08/2006,34.208,34.345001,34.131001,34.213001,RUB
EUR/RUB,09/08/2006,34.208,34.390999,34.101002,34.358002,RUB
EUR/RUB,10/08/2006,34.349998,34.388,34.056999,34.240002,RUB
EUR/RUB,11/08/2006,34.233002,34.249001,34.050999,34.125,RUB
EUR/RUB,14/08/2006,34.16,34.195,33.978001,34.130001,RUB
EUR/RUB,15/08/2006,34.123001,34.259998,34.051998,34.240002,RUB
EUR/RUB,16/08/2006,34.233002,34.402,34.078999,34.396999,RUB
EUR/RUB,17/08/2006,34.330002,34.438999,34.195,34.305,RUB
EUR/RUB,18/08/2006,34.27,34.325001,34.066002,34.275002,RUB
EUR/RUB,21/08/2006,32.898998,34.453098,32.898998,34.349998,RUB
EUR/RUB,22/08/2006,34.345001,34.375,34.119999,34.268002,RUB
EUR/RUB,23/08/2006,34.272999,34.327999,34.130001,34.224998,RUB
EUR/RUB,24/08/2006,34.228001,34.303001,34.127998,34.189999,RUB
EUR/RUB,25/08/2006,34.195,34.223999,34.1399,34.173,RUB
EUR/RUB,28/08/2006,34.183998,34.285,34.183998,34.228001,RUB
EUR/RUB,29/08/2006,34.235001,34.310001,34.161999,34.298,RUB
EUR/RUB,30/08/2006,34.303001,34.333,34.199402,34.314999,RUB
EUR/RUB,31/08/2006,34.318001,34.355701,34.158001,34.268002,RUB
EUR/RUB,01/09/2006,34.264999,34.323002,34.173599,34.325001,RUB
EUR/RUB,04/09/2006,34.2607,34.388302,34.2607,34.375,RUB
EUR/RUB,05/09/2006,32.952599,34.311401,32.952599,34.178001,RUB
EUR/RUB,06/09/2006,34.179001,34.209,34.094002,34.167,RUB
EUR/RUB,07/09/2006,34.174,34.197102,33.987999,34.043999,RUB
EUR/RUB,08/09/2006,34.037998,34.080002,33.926998,33.959999,RUB
EUR/RUB,11/09/2006,33.952999,34.071602,33.931,34.030998,RUB
EUR/RUB,12/09/2006,34.032001,34.057999,33.9715,34.007,RUB
EUR/RUB,13/09/2006,33.997002,34.023201,33.9422,34.013,RUB
EUR/RUB,14/09/2006,34.0145,34.103001,33.923901,34.048,RUB
EUR/RUB,15/09/2006,34.055,34.073898,33.810501,32.5854,RUB
EUR/RUB,18/09/2006,32.5854,34.014999,32.5854,34.001999,RUB
EUR/RUB,19/09/2006,34.000999,34.032001,33.9095,33.956001,RUB
EUR/RUB,20/09/2006,33.960999,34.014999,33.922001,33.973999,RUB
EUR/RUB,21/09/2006,33.963001,34.131001,33.963001,34.103001,RUB
EUR/RUB,22/09/2006,34.111,34.187,32.766602,32.766602,RUB
EUR/RUB,25/09/2006,32.766602,34.169998,32.766602,34.063,RUB
EUR/RUB,26/09/2006,34.068001,34.0793,33.939701,33.976002,RUB
EUR/RUB,27/09/2006,33.980999,34.012199,33.940201,34,RUB
EUR/RUB,28/09/2006,34.002998,34.040298,33.957298,33.988998,RUB
EUR/RUB,29/09/2006,33.990002,34.005001,33.897499,33.961102,RUB
EUR/RUB,02/10/2006,33.955002,34.095001,33.934399,34.009998,RUB
EUR/RUB,03/10/2006,34.060001,34.101002,34.039501,34.062,RUB
EUR/RUB,04/10/2006,34.07,34.077801,33.961201,34.023998,RUB
EUR/RUB,05/10/2006,34.035,34.060799,33.974098,34.018002,RUB
EUR/RUB,06/10/2006,33.997002,34.014999,33.825298,33.8717,RUB
EUR/RUB,09/10/2006,33.842999,33.899502,33.84,32.494801,RUB
EUR/RUB,10/10/2006,32.494801,33.897701,32.494801,33.772999,RUB
EUR/RUB,11/10/2006,33.778,33.818001,33.738998,33.768002,RUB
EUR/RUB,12/10/2006,33.763,33.823002,32.391602,32.391602,RUB
EUR/RUB,13/10/2006,32.391602,33.8437,32.391602,32.405701,RUB
EUR/RUB,16/10/2006,33.7346,33.766998,33.6875,32.3559,RUB
EUR/RUB,17/10/2006,33.7281,33.808201,33.7169,33.803299,RUB
EUR/RUB,18/10/2006,32.362801,33.800999,32.362801,33.763,RUB
EUR/RUB,19/10/2006,33.765999,33.917999,33.747799,33.900002,RUB
EUR/RUB,20/10/2006,33.902,33.923302,33.8466,33.866699,RUB
EUR/RUB,23/10/2006,33.875,33.893002,33.7421,33.778,RUB
EUR/RUB,24/10/2006,33.775002,33.814999,33.722,33.790001,RUB
EUR/RUB,25/10/2006,33.779999,33.869999,33.778999,33.869999,RUB
EUR/RUB,26/10/2006,33.868,33.985001,33.831501,33.973,RUB
EUR/RUB,27/10/2006,33.978001,34.063202,33.8424,34.021099,RUB
EUR/RUB,30/10/2006,34.037998,34.044201,33.973999,34.014999,RUB
EUR/RUB,31/10/2006,34.02,34.112,33.950901,34.086899,RUB
EUR/RUB,01/11/2006,32.588402,34.128399,32.588402,34.080002,RUB
EUR/RUB,02/11/2006,34.083,34.109901,34.036301,32.692799,RUB
EUR/RUB,03/11/2006,32.692799,34.117401,32.692799,32.702999,RUB
EUR/RUB,06/11/2006,32.702999,34.021801,32.702999,32.601898,RUB
EUR/RUB,07/11/2006,32.601898,34.160999,32.601898,32.676201,RUB
EUR/RUB,08/11/2006,34.0854,34.146999,34.0518,32.743401,RUB
EUR/RUB,09/11/2006,32.743401,34.272999,32.743401,34.178001,RUB
EUR/RUB,10/11/2006,34.18,34.272999,34.170799,34.211601,RUB
EUR/RUB,13/11/2006,34.209999,34.248001,34.095001,34.167999,RUB
EUR/RUB,14/11/2006,34.165001,34.2365,34.125401,34.158001,RUB
EUR/RUB,15/11/2006,34.148998,34.185001,34.094101,34.169998,RUB
EUR/RUB,16/11/2006,34.166,34.18,34.116001,34.119999,RUB
EUR/RUB,17/11/2006,34.127998,34.191399,34.074299,32.698502,RUB
EUR/RUB,20/11/2006,34.164001,34.208,34.146999,34.147301,RUB
EUR/RUB,21/11/2006,32.786499,34.215,32.786499,34.200001,RUB
EUR/RUB,22/11/2006,34.195,34.375401,34.170799,34.360001,RUB
EUR/RUB,23/11/2006,34.195,34.413399,34.170799,34.366001,RUB
EUR/RUB,24/11/2006,34.380001,34.580002,34.364399,34.532001,RUB
EUR/RUB,27/11/2006,34.648998,34.650002,34.534599,34.623001,RUB
EUR/RUB,28/11/2006,34.606998,34.723,34.584599,34.723,RUB
EUR/RUB,29/11/2006,34.705002,34.715,34.604599,34.631001,RUB
EUR/RUB,30/11/2006,34.624001,34.810001,34.624001,34.779999,RUB
EUR/RUB,01/12/2006,34.787998,34.904099,34.731201,34.855701,RUB
EUR/RUB,04/12/2006,34.907001,34.907001,34.821701,34.886002,RUB
EUR/RUB,05/12/2006,34.886002,34.9221,34.821301,34.860001,RUB
EUR/RUB,06/12/2006,34.861,34.894798,34.7687,34.817001,RUB
EUR/RUB,07/12/2006,34.824001,34.8946,34.817001,34.828999,RUB
EUR/RUB,08/12/2006,34.839001,34.922699,34.714199,33.449501,RUB
EUR/RUB,11/12/2006,33.449501,34.75,33.449501,33.305801,RUB
EUR/RUB,12/12/2006,33.305801,34.788502,33.305801,33.364201,RUB
EUR/RUB,13/12/2006,33.364201,34.818802,33.364201,33.412899,RUB
EUR/RUB,14/12/2006,33.412899,34.771999,33.412899,33.285801,RUB
EUR/RUB,15/12/2006,33.285801,34.716099,33.285801,34.542702,RUB
EUR/RUB,18/12/2006,34.536999,34.584,34.489399,34.570999,RUB
EUR/RUB,19/12/2006,34.566002,34.717999,34.535099,34.708,RUB
EUR/RUB,20/12/2006,34.712002,34.8274,34.648998,34.676998,RUB
EUR/RUB,21/12/2006,34.675999,34.715401,34.603001,34.669998,RUB
EUR/RUB,22/12/2006,34.667999,34.712002,34.569401,34.574699,RUB
EUR/RUB,25/12/2006,33.3008,34.639999,33.3008,34.611,RUB
EUR/RUB,26/12/2006,34.594002,34.624001,34.555,34.566002,RUB
EUR/RUB,27/12/2006,34.577999,34.686001,34.570999,34.606998,RUB
EUR/RUB,28/12/2006,34.605999,34.726002,34.592999,34.661999,RUB
EUR/RUB,29/12/2006,34.660999,34.733299,34.6175,33.283798,RUB
EUR/RUB,01/01/2007,33.283798,34.706299,33.283798,33.283798,RUB
EUR/RUB,02/01/2007,34.823399,34.9646,34.802299,33.514702,RUB
EUR/RUB,03/01/2007,33.514702,34.935699,33.514702,33.389702,RUB
EUR/RUB,04/01/2007,33.389702,34.654999,33.389702,34.533001,RUB
EUR/RUB,05/01/2007,34.528,34.565701,34.247898,33.136002,RUB
EUR/RUB,08/01/2007,34.299999,34.380001,34.168999,32.9249,RUB
EUR/RUB,09/01/2007,32.9249,34.490002,32.9249,34.41,RUB
EUR/RUB,10/01/2007,34.412998,34.431702,34.323002,34.345001,RUB
EUR/RUB,11/01/2007,34.349998,34.443001,34.268002,34.290001,RUB
EUR/RUB,12/01/2007,34.292999,34.377102,34.222698,32.907501,RUB
EUR/RUB,15/01/2007,34.380001,34.389,34.3218,34.365002,RUB
EUR/RUB,16/01/2007,34.362999,34.434898,34.3013,34.318001,RUB
EUR/RUB,17/01/2007,34.323002,34.368,34.274502,34.358002,RUB
EUR/RUB,18/01/2007,34.360001,34.409,34.2789,34.368,RUB
EUR/RUB,19/01/2007,34.394001,34.471001,34.3046,32.969799,RUB
EUR/RUB,22/01/2007,34.382999,34.417,34.312401,34.359001,RUB
EUR/RUB,23/01/2007,34.358002,34.5107,34.333698,34.480999,RUB
EUR/RUB,24/01/2007,34.483002,34.499001,34.337002,34.373001,RUB
EUR/RUB,25/01/2007,34.374001,34.422001,34.307999,34.337002,RUB
EUR/RUB,26/01/2007,34.324001,34.332001,34.262299,32.926601,RUB
EUR/RUB,29/01/2007,32.926601,34.415001,32.926601,34.381001,RUB
EUR/RUB,30/01/2007,34.388,34.4188,34.352501,34.403,RUB
EUR/RUB,31/01/2007,34.393002,34.498001,34.318501,34.485001,RUB
EUR/RUB,01/02/2007,34.48,34.505699,34.4305,33.084301,RUB
EUR/RUB,02/02/2007,33.084301,34.486,33.084301,33.073898,RUB
EUR/RUB,05/02/2007,34.354,34.375,34.283401,34.318001,RUB
EUR/RUB,06/02/2007,34.323002,34.466,34.2812,34.400002,RUB
EUR/RUB,07/02/2007,34.389999,34.466,34.3736,34.465,RUB
EUR/RUB,08/02/2007,34.463001,34.486,34.224701,34.324001,RUB
EUR/RUB,09/02/2007,34.32,34.328999,34.237801,34.275002,RUB
EUR/RUB,12/02/2007,34.308998,34.337898,34.190701,34.202,RUB
EUR/RUB,13/02/2007,34.203999,34.3521,34.196999,34.327999,RUB
EUR/RUB,14/02/2007,34.321999,34.475399,34.318001,34.464001,RUB
EUR/RUB,15/02/2007,34.467999,34.497002,34.423401,33.053501,RUB
EUR/RUB,16/02/2007,33.053501,34.461498,33.053501,34.439999,RUB
EUR/RUB,19/02/2007,33.040699,34.485001,33.040699,34.457001,RUB
EUR/RUB,20/02/2007,34.466999,34.507,34.419998,34.449001,RUB
EUR/RUB,21/02/2007,34.449001,34.4781,34.392502,34.426998,RUB
EUR/RUB,22/02/2007,34.411999,34.458,34.348499,34.445,RUB
EUR/RUB,23/02/2007,34.456001,34.490799,34.383301,33.003799,RUB
EUR/RUB,26/02/2007,33.003799,34.523998,33.003799,34.495998,RUB
EUR/RUB,27/02/2007,34.532001,34.584999,34.453701,34.549,RUB
EUR/RUB,28/02/2007,34.551998,34.558498,34.466,34.541,RUB
EUR/RUB,01/03/2007,34.546001,34.571499,34.4478,34.470001,RUB
EUR/RUB,02/03/2007,34.474998,34.509998,34.428001,33.136398,RUB
EUR/RUB,05/03/2007,34.494999,34.494999,34.359901,34.368999,RUB
EUR/RUB,06/03/2007,34.366001,34.434299,34.366001,34.425999,RUB
EUR/RUB,07/03/2007,34.428001,34.528,34.3974,34.483002,RUB
EUR/RUB,08/03/2007,34.484001,34.491699,34.411201,34.427601,RUB
EUR/RUB,09/03/2007,33.047798,34.4832,33.047798,34.402,RUB
